Price,Close,High,Low,Open,Volume,MA_10,MA_50,Daily_Return,Volatility,Target
2020-07-24,89.67241668701172,90.016140810345,86.31266499943915,88.0966309470678,185438800,93.0660629272461,84.94607299804687,-0.0024774385978669766,0.018578904233072284,1
2020-07-27,91.79768371582033,91.88966654711753,90.50994623863684,90.7326345162056,121214000,93.00143432617188,85.28350006103516,0.02370034295190826,0.020429050001592914,0
2020-07-28,90.28968048095705,91.54595685387366,90.28483461346657,91.36925259131361,103625600,92.63302459716797,85.59962677001953,-0.016427464984101747,0.020026850574328046,1
2020-07-29,92.02039337158205,92.20435906214746,90.73507124553788,90.77137831946693,90329200,92.3730567932129,85.91526947021484,0.019168446287613383,0.021103772998436323,1
2020-07-30,93.13385009765624,93.23793283077006,90.7883172670131,91.1949712384762,158130000,92.34086303710937,86.26199188232422,0.012100108305101553,0.021264674874565515,1
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800,93.30255661010742,86.77423309326171,0.10468869293960004,0.039322495379000066,1
2020-08-03,105.47632598876952,108.09053834247213,104.4645296144692,104.7622549635953,308151200,94.32694015502929,87.34984436035157,0.025197475751193688,0.0394666810348354,1
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,95.55320434570312,87.92966796875,0.006678195063100745,0.03856083925445644,1
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800,96.79156951904297,88.52764526367187,0.003624692370707283,0.03853777555583934,1
2020-08-06,110.28357696533205,110.77737527223312,106.30900549573542,106.89720218347466,202428800,98.83041458129883,89.19330215454102,0.03488918950168496,0.03293608359950548,0
2020-08-07,107.77619934082033,110.26175680038186,106.98082124977309,109.80586800423681,198045600,100.6407928466797,89.80813369750976,-0.022735729956418815,0.035100304691885374,1
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,102.39529495239259,90.45579574584961,0.014534799350041538,0.03508615895573711,0
2020-08-11,106.09085845947266,109.10504953060087,105.83138875527999,108.60794103965802,187902400,103.97541275024415,91.0194923400879,-0.0297399476282304,0.03675754228524388,1
2020-08-12,109.6167221069336,109.87376452711321,106.98566715289093,107.17965891895842,165598000,105.7350456237793,91.6464924621582,0.0332343775765358,0.037123823566431124,1
2020-08-13,111.55669403076172,112.55819321018032,110.5066931989482,110.99410742435849,210082000,107.57733001708985,92.30367507934571,0.017697773538015937,0.03706298902246551,0
2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200,108.43466415405274,92.97242401123047,-0.0008913990252605863,0.021757814408057075,0
2020-08-17,111.16625213623048,112.60181637912858,110.54062239475888,112.57756555807367,119561600,109.00365676879883,93.59091125488281,-0.0026108697251849833,0.021118645614447994,1
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354063,110.91891544512356,105633600,109.59484329223633,94.21843643188477,0.008332839765714528,0.02113565530205449,1
2020-08-19,112.23323822021484,113.64455185030188,112.1386696245519,112.49998249055456,145538000,110.1616081237793,94.79779754638672,0.0012548155657297055,0.02117393472880612,1
2020-08-20,114.7236099243164,114.83758209935819,112.25744920067191,112.27442551192091,126907200,110.60561141967773,95.38412170410156,0.02218925287725515,0.019525114139883483,1
2020-08-21,120.6356430053711,121.11820259811186,115.66937453320799,115.68149624546582,338054800,111.89155578613281,96.17069564819336,0.051532836919574665,0.022124035615613772,1
2020-08-24,122.07844543457033,124.91804835697145,120.21609797723066,124.83316679017967,345937600,113.16512985229492,96.9720866394043,0.01196000115102791,0.022100453584836244,0
2020-08-25,121.07696533203124,121.42130925505194,119.35768781992573,120.95329871627834,211495600,114.66374053955079,97.73316375732422,-0.008203578436586922,0.018396179716682576,1
2020-08-26,122.72348022460938,123.17936898693925,121.32671591454528,122.39126546065715,163022400,115.97441635131835,98.48316497802735,0.01359891113939704,0.017048312938776785,0
2020-08-27,121.25640106201172,123.65708422717836,120.11425182681509,123.32486945527224,155552400,116.94438705444335,99.20619674682617,-0.01195434777365012,0.018374944208417062,0
2020-08-28,121.05999755859376,122.64589926041506,120.83690034715939,122.22881026536905,187630000,117.9046615600586,99.9246223449707,-0.0016197371990078757,0.01841779090345629,1
2020-08-31,125.16539001464844,127.06654483126823,122.21667670793738,123.74923681098468,225702700,119.3045753479004,100.73488677978516,0.0339120480658166,0.01956658455385634,1
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,121.1104248046875,101.60056823730469,0.039832794475181066,0.02134721838081602,0
2020-09-02,127.45451354980467,133.8369410345014,123.1866360174791,133.45865195686625,200119000,122.63255233764649,102.37523559570313,-0.02071871994650154,0.023923365529506226,0
2020-09-03,117.25041961669922,124.97140947448622,116.88183227033254,123.09936731503697,257599600,122.88523330688477,102.9771435546875,-0.08006067144195772,0.037553096836037705,1
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200,122.55447082519531,103.55746276855469,0.0006618191391640771,0.03344291351910658,0
2020-09-08,109.4324188232422,115.41715402612338,109.29662311428591,110.52848630276392,231366600,121.2898681640625,104.0341389465332,-0.06729508848049248,0.038679895146732916,1
2020-09-09,113.79730224609376,115.56265389882519,111.79915900187885,113.7391061983007,176940500,120.56190185546875,104.55865783691407,0.03988656624598441,0.04181592615922949,0
2020-09-10,110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400,119.29778518676758,104.9942559814453,-0.03264566589164142,0.04204086572385093,0
2020-09-11,108.63703155517578,111.77004920348398,106.69708456311906,111.12986314395623,180860300,118.03584823608398,105.40428924560547,-0.013129102541329263,0.04204857387501672,1
2020-09-14,111.8961410522461,112.44902563888213,109.413011315819,111.27535861813932,140150100,117.11946258544921,105.87950469970703,0.02999998665662207,0.04390642568073029,1
2020-09-15,112.07076263427734,115.26197700807842,110.19871308977739,114.77699015613865,184642000,115.80999984741212,106.31106018066406,0.0015605684019943666,0.04169687753899877,0
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000,113.67120666503907,106.68207839965821,-0.02951364932077616,0.038061051384575724,0
2020-09-17,107.02688598632812,108.83103751673956,105.44583164529507,106.42550707639862,178011000,111.62844390869141,106.97635040283203,-0.01596367458220349,0.03804086875955819,0
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900,110.2666000366211,107.19478454589844,-0.03172011461461843,0.03161657951399021,1
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,109.21126785278321,107.47283004760742,0.030325729827123116,0.034203147685882215,1
2020-09-22,108.4527359008789,109.47121104759135,105.88231201688097,109.29661551959238,183055400,109.11329956054688,107.79300537109376,0.015715704264606112,0.027942742757454925,0
2020-09-23,103.90357208251952,108.74373815268274,103.56407541081022,108.26845317272523,150718700,108.12392654418946,107.99160125732422,-0.04194604940641722,0.02674218211976618,1
2020-09-24,104.97053527832033,106.93958033536623,101.84721936701546,102.01211308896369,167743300,107.61274871826171,108.19861053466796,0.010268782626197348,0.025908531493739687,1
2020-09-25,108.90863800048828,109.0638373334494,104.43705897382922,105.17424100477153,149981400,107.63990936279296,108.5076675415039,0.037516267891045896,0.028808985899157587,1
2020-09-28,111.50817108154295,111.85736219121794,109.39362820642745,111.55667272467461,137672400,107.60111236572266,108.87249145507812,0.023868933895243583,0.02817256891014954,0
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200,107.46046447753906,109.18112731933594,-0.007567941621824614,0.02826453124347426,1
2020-09-30,112.33264923095705,113.73911550361659,110.20841190929694,110.37330565840851,142675200,107.81741485595703,109.54941879272461,0.015075916293352698,0.02672444232988967,1
2020-10-01,113.28323364257812,114.18530951408272,112.35205974301084,114.1077098390407,116120400,108.44304962158203,109.93144470214844,0.008462227305497505,0.025843733490036033,0
2020-10-02,109.62642669677734,111.90587086149135,108.85045216012577,109.50033277715342,144712000,109.04249420166016,110.32607070922852,-0.03228021330445452,0.025935011296377927,1
2020-10-05,113.00192260742188,113.14742012517607,110.1405034929378,110.4896945754234,106243800,109.66521682739258,110.79266082763672,0.030790896067250495,0.025983972015004412,0
2020-10-06,109.76221466064452,112.63333559022071,108.87953514429641,112.22594105943094,161498200,109.79616470336914,111.1519514465332,-0.028669494040666654,0.02786121955486992,1
2020-10-07,111.62458038330078,112.08046922763401,110.70310088509402,111.17839334850785,96849000,110.56826553344726,111.57864944458008,0.016967275381734925,0.02353415572199407,0
2020-10-08,111.5178680419922,112.90493061170089,111.1492733309645,112.7594330889432,83477200,111.22299880981446,111.96859893798828,-0.0009559932135211335,0.02365180942208454,1
2020-10-09,113.45782470703124,113.48692273393875,111.46937566481606,111.81856678833006,100506900,111.67791748046875,112.37507843017578,0.017395926761337943,0.021457168445186796,1
2020-10-12,120.66471862792967,121.42129686008033,115.69845107798898,116.45502931013961,240226800,112.59357223510742,112.73069458007812,0.06352046621295582,0.02810672630975742,0
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500,113.27352371215821,112.97044403076171,-0.026527390453298216,0.029877737207145726,1
2020-10-14,117.55111694335938,119.33586502763562,116.028258506117,117.36681956932418,150712000,113.79537048339844,113.19785202026367,0.0007433645217347351,0.029757659504790108,0
2020-10-15,117.08554077148438,117.56082587869557,114.60241012120682,115.15529491131747,112559200,114.17560119628907,113.40825103759765,-0.003960627376253134,0.029853650401036973,0
2020-10-16,115.4462890625,117.90032921899315,115.24259543375965,117.6384321246745,115393800,114.75758743286133,113.51150527954101,-0.014000462381462575,0.027901396136950255,0
2020-10-19,112.49754333496094,116.80422116143153,112.18715207359088,116.35803418573154,120639300,114.70714950561523,113.60593215942383,-0.025542143896393865,0.027921437218266818,1
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700,115.12908782958985,113.69871002197266,0.013191884208626048,0.026250765189413394,0
2020-10-21,113.36080932617188,115.14555707254407,112.95341481857757,113.1668101796244,89946000,115.30271072387696,113.84410903930664,-0.005446392976182546,0.025983973462202072,0
2020-10-22,112.27442932128906,114.49566945896562,111.1492565422486,113.92338126264393,101988000,115.37836685180665,113.89726318359375,-0.00958338257586877,0.02622926047744917,0
2020-10-23,111.58576202392578,113.05042420827988,110.84858002778377,112.89522488264528,82572600,115.1911605834961,113.89784454345703,-0.0061337857740747515,0.025641728776263216,1
2020-10-26,111.5954818725586,113.05044248419397,109.49063323015535,110.58670829378724,111850700,114.28423690795898,113.90060913085938,8.710653094556875e-05,0.01204605823626515,1
2020-10-27,113.09893798828124,113.7585204355671,111.10079442752371,112.02226653167769,92276800,113.84775085449219,113.9392628479004,0.013472374423183053,0.011743286465031425,0
2020-10-28,107.86106872558594,111.96406058991157,107.76407283902445,111.59547326085323,143937800,112.87874603271484,113.85463256835938,-0.04631227627652901,0.01768289485019891,1
2020-10-29,111.85736846923828,113.41902674173545,108.83104781563942,108.99594897135509,146129200,112.35592880249024,113.84711517333984,0.03705043711201772,0.02283728454801922,0
2020-10-30,105.5913314819336,108.6273463236584,104.48556211975591,107.72527053869118,190272600,111.3704330444336,113.66446960449218,-0.05601809762785448,0.028079585349920406,0
2020-11-02,105.50403594970705,107.356689266343,104.09757704674024,105.83383085542181,122866900,110.6710823059082,113.3618374633789,-0.0008267301018122231,0.02749683881855243,1
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400,109.98531112670898,113.06274627685546,0.015353442587386468,0.027672857686974677,1
2020-11-04,111.49845886230467,112.11924135480659,108.97652906147681,110.71278263905,138235500,109.79907608032227,112.87117614746094,0.04083657634936455,0.031368818183514474,1
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100,110.11722869873047,112.72582565307617,0.03549373402509315,0.033215875257231804,0
2020-11-06,115.32481384277344,115.82034860014043,112.8373918555085,114.96530169353447,114457900,110.49113388061524,112.6071939086914,-0.001135858795881295,0.033095533675942805,0
2020-11-09,113.0219955444336,118.53123307425452,112.75965407719045,117.08348090470506,154515300,110.63378524780273,112.4464338684082,-0.019968107657033496,0.033942350122351854,0
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.27381767890381,138023400,110.59208221435547,112.1967642211914,-0.0030090416381941543,0.03371166525540319,1
2020-11-11,116.10211181640624,116.23814181960135,113.13859256042241,113.86732789743012,112295000,111.4161865234375,111.91578491210937,0.03035273571251107,0.030540588443901857,0
2020-11-12,115.83003997802734,117.1126137436234,115.20818648034917,116.22841881317535,103162300,111.8134536743164,111.68329544067383,-0.0023433840618602986,0.02884378963816512,1
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900,112.84218368530273,111.65585968017578,0.0004195078735944602,0.019983551669485632,1
2020-11-16,116.88915252685548,117.55958400464418,114.80010971790968,115.54827474511946,91183000,113.98069534301757,111.64708236694337,0.00872051146253039,0.019659892073432623,0
2020-11-17,116.00494384765624,117.24865091924097,115.5871353083196,116.16041093814378,74271000,114.86880111694336,111.77853286743164,-0.007564505859481652,0.020351266856221607,0
2020-11-18,114.6834945678711,116.42274359265693,114.65434634387621,115.24705160870013,76322100,115.1873046875,111.7962567138672,-0.011391318645182391,0.01754802438019301,1
